MonsterName,AttackName,isMelee,isRanged,isWeapon,isSpell,toHitBonus,reach,range,rangeMax,numberTargets,damageAverage,damageDice,damageType
Ravenfolk Scout,Ghost Wings,False,False,False,False,0,None,None,None,0,None,None,None
Ravenfolk Warrior,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ravenfolk Warrior,Peck,True,False,True,False,5,5,None,None,1,8,2d4 + 3,piercing
Ravenfolk Warrior,Runespear,True,False,True,False,5,10,None,None,1,7,1d8 + 3,piercing
Ravenfolk Warrior,Longbow,False,True,True,False,5,None,150,600,1,7,1d8 + 3,piercing
Ravenfolk Warrior,Ghost Wings,False,False,False,False,0,None,None,None,0,None,None,None
Red-Banded Line Spider,Bite,True,False,True,False,5,5,None,None,1,1,None,piercing
Redcap,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Redcap,Bleeding Bite,True,False,True,False,8,5,None,None,1,14,2d8 + 5,piercing
Redcap,Pike,True,False,True,False,8,10,None,None,1,10,1d10 + 5,piercing
Red Hag,Claw,True,False,True,False,7,5,None,None,1,13,2d8 + 4,slashing
Red Hag,Blood Bolt,False,True,False,True,8,None,60,None,1,14,2d8 + 5,necrotic
Red Hag,Siphon Blood (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Red Hag,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Rift Swine,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Rift Swine,Tusk,True,False,True,False,7,5,None,None,1,13,2d8 + 4,slashing
Rift Swine,Tentacle,True,False,True,False,7,10,None,None,1,11,2d6 + 4,bludgeoning
Rift Swine,Warping Bolt,False,True,False,True,4,None,60,None,1,11,3d6 + 1,force
Rime Worm,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Rime Worm,Rime Tendril,True,False,True,False,8,10,None,None,1,12,2d6 + 5,bludgeoning
Rime Worm,Freeze Prey,False,False,False,False,0,None,None,None,0,None,None,None
Rime Worm,Black Ice Spray (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Rime Worm Grub,Rime Tendril,True,False,True,False,5,5,None,None,1,6,1d6 + 3,bludgeoning
Risen Reaver,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Risen Reaver,Bladed Fist,True,False,True,False,7,5,None,None,1,15,2d10 + 4,slashing
River King,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
River King,Longsword,True,False,True,False,10,5,None,None,1,9,1d8 + 5,slashing
River King,Flood Blast,False,True,False,True,8,None,120,None,1,21,4d8 + 3,bludgeoning
River King,Grasping Whirlpool (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
River King,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Roachling Lord,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Roachling Lord,Begrimed Shortsword,True,False,True,False,5,5,None,None,1,6,1d6 + 3,piercing
Roachling Lord,Begrimed Dart,False,True,True,False,5,None,20,60,1,5,1d4 + 3,piercing
Roachling Skirmisher,Shortsword,True,False,True,False,4,5,None,None,1,5,1d6 + 2,piercing
Roachling Skirmisher,Dart,False,True,True,False,4,None,20,60,1,4,1d4 + 2,piercing
Rotting Wind,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Rotting Wind,Wind of Decay,True,False,True,False,8,0,None,None,1,None,None,None
Rubezahl,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Rubezahl,Claw,True,False,True,False,9,5,None,None,1,15,3d6 + 5,slashing
Rubezahl,Gore,True,False,True,False,9,5,None,None,1,18,3d8 + 5,piercing
Rubezahl,Thunderstrike (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Rubezahl,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Rum Gremlin,Bite,True,False,True,False,5,None,5,None,1,5,1d4 + 3,piercing
Rum Gremlin,Claws,True,False,True,False,5,None,5,None,1,6,1d6 + 3,slashing
Rum Gremlin,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Rust Drake,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Rust Drake,Bite,True,False,True,False,8,5,None,None,1,18,3d8 + 5,piercing
Rust Drake,Tail Swipe,True,False,True,False,8,5,None,None,1,14,2d8 + 5,bludgeoning
Rust Drake,Vomit Scrap (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Salt Devil,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Salt Devil,Scimitar,True,False,True,False,7,5,None,None,1,7,1d6 + 4,slashing
Salt Devil,Water-Draining Claw,True,False,True,False,7,5,None,None,1,6,1d4 + 4,slashing
Salt Devil,Teleport (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Salt Devil,Summon Devil (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Salt Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Salt Golem,Slam,True,False,True,False,9,5,None,None,1,16,2d10 + 5,bludgeoning
Sand Hag,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sand Hag,Claw,True,False,True,False,7,5,None,None,1,13,2d8 + 4,slashing
Sand Hag,Illusory Appearance,False,False,False,False,0,None,None,None,0,None,None,None
Sand Hag,Scouring Sirocco (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Sand Hag,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Sandman,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sandman,Claw,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Sandman,Encourage Dreams (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Sandman,Dreamer's Sand (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Sand Silhouette,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sand Silhouette,Slam,True,False,True,False,7,5,None,None,1,14,3d6 + 4,bludgeoning
Sand Silhouette,Engulf,False,False,False,False,0,None,None,None,0,None,None,None
Sand Silhouette,Haunted Haboob (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Sand Spider,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sand Spider,Bite,True,False,True,False,8,5,None,None,1,10,1d10 + 5,piercing
Sand Spider,Impaling Leg,True,False,True,False,8,10,None,None,1,12,2d6 + 5,piercing
Sandwyrm,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sandwyrm,Bite,True,False,True,False,8,5,None,None,1,12,2d6 + 5,piercing
Sandwyrm,Gore,True,False,True,False,8,10,None,None,1,11,1d12 + 5,piercing
Sandwyrm,Stinger,True,False,True,False,8,10,None,None,1,9,1d4 + 5,piercing
Sap Demon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sap Demon,Slam,True,False,True,False,4,5,None,None,1,7,2d4 + 2,bludgeoning
Sap Demon,Lob Sap,False,True,True,False,4,None,20,60,1,12,3d6 + 2,bludgeoning
Sap Demon,Soul Sap (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Sarcophagus Slime,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sarcophagus Slime,Slam,True,False,True,False,5,5,None,None,1,9,2d6 + 2,bludgeoning
Sarcophagus Slime,Corrupting Gaze,False,False,False,False,0,None,None,None,0,None,None,None
Sarcophagus Slime,Frightful Presence,False,False,False,False,0,None,None,None,0,None,None,None
Sathaq Worm,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sathaq Worm,Bite,True,False,True,False,10,10,None,None,1,24,4d8 + 6,piercing
Sathaq Worm,Slam,True,False,True,False,10,10,None,None,1,19,3d8 + 6,bludgeoning
Sathaq Worm,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Savager,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Savager,Bite,True,False,True,False,9,5,None,None,1,19,2d12 + 6,piercing
Savager,Claw,True,False,True,False,9,5,None,None,1,15,2d8 + 6,slashing
Scheznyki,War Pick,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Scheznyki,Arcane Bolt,False,True,False,True,6,None,60,None,1,13,3d6 + 3,force
Scheznyki,Invisibility,False,False,False,False,0,None,None,None,0,None,None,None
Scheznyki,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Scorpion Cultist,Scimitar,True,False,True,False,5,None,None,None,1,6,1d6 + 3,slashing
Scorpion Cultist,Sling,False,True,True,False,5,None,30,120,1,5,1d4 + 3,bludgeoning
Sea Dragon Wyrmling,Bite,True,False,True,False,5,5,None,None,1,8,1d10 + 3,piercing
Sea Dragon Wyrmling,Tidal Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Selang,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Selang,Dagger,True,True,True,False,6,5,20,60,1,6,1d4 + 4,piercing
Selang,Poison Bolt,False,True,False,True,6,None,60,None,1,14,3d6 + 4,poison
Selang,Alien Piping,False,False,False,False,0,None,None,None,0,None,None,None
Serpopard,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Serpopard,Bite,True,False,True,False,5,10,None,None,1,12,2d8 + 3,piercing
Serpopard,Claw,True,False,True,False,5,5,None,None,1,10,2d6 + 3,slashing
Serpopard,Musk (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Shadhavar,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Shadhavar,Gore,True,False,True,False,4,5,None,None,1,6,1d8 + 2,piercing
Shadhavar,Hooves,True,False,True,False,4,5,None,None,1,9,2d6 + 2,bludgeoning
Shadhavar,Darkness Aura (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Shadow Antipaladin,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Shadow Antipaladin,Scimitar,True,False,True,False,7,5,None,None,1,7,1d6 + 4,slashing
Shadow Antipaladin,Heavy Crossbow,False,True,True,False,7,None,100,400,1,9,1d10 + 4,piercing
Shadow Antipaladin,Infectious Insanity (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Shadow Beast,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Shadow Beast,Bite,True,False,True,False,8,5,None,None,1,9,1d8 + 5,piercing
Shadow Beast,Claw,True,False,True,False,8,5,None,None,1,8,1d6 + 5,slashing
Shadow Beast,Frightful Shadows (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Shadow Fey,Shortsword,True,False,True,False,4,5,None,None,1,5,1d6 + 2,piercing
Shadow Fey,Shortbow,False,True,True,False,4,None,80,320,1,5,1d6 + 2,piercing
Sharkjaw Skeleton,Bite,True,False,True,False,5,5,None,None,1,10,2d6 + 3,piercing
Sharkjaw Skeleton,Devouring Embrace,False,False,False,False,0,None,None,None,0,None,None,None
Shellycoat,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Shellycoat,Bite,True,False,True,False,5,5,None,None,1,6,1d6 + 3,piercing
Shellycoat,Claw,True,False,True,False,5,15,None,None,1,12,2d8 + 3,slashing
Shellycoat,Shellycoat's Fog (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Shoggoth,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Shoggoth,Slam,True,False,True,False,14,15,None,None,1,30,4d10 + 8,bludgeoning
Shoggoth,Crush,False,False,False,False,0,None,None,None,0,None,None,None
Shroud,Strength Drain,True,False,True,False,3,5,None,None,1,3,1d4 + 1,necrotic
Skein Witch,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Skein Witch,Inexorable Thread,True,True,False,True,9,5,60,None,1,27,5d8 + 5,radiant
Skein Witch,Destiny Distortion Wave (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Skein Witch,Bind Fates (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Skin Bat,Bite,True,False,True,False,5,5,None,None,1,5,1d4 + 3,piercing
Skitterhaunt,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Skitterhaunt,Mandibles,True,False,True,False,4,5,None,None,1,5,1d4 + 2,slashing
Skitterhaunt,Sting,True,False,True,False,4,5,None,None,1,6,1d8 + 2,piercing
Skitterhaunt,Infest Vermin,False,False,False,False,0,None,None,None,0,None,None,None
Skitterhaunt,Acid Spray (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Slow Storm,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Slow Storm,Slam,True,False,True,False,10,5,None,None,1,21,3d10 + 5,bludgeoning
Slow Storm,Lightning Bolt,False,True,False,True,9,None,120,None,1,22,4d8 + 4,lightning
Slow Storm,Static Shock (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Smaragdine Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Smaragdine Golem,Slam,True,False,True,False,12,5,None,None,1,20,3d8 + 7,bludgeoning
Smaragdine Golem,Release Spell (Recharge Special),False,False,False,False,0,None,None,None,0,None,None,None
Snow Queen,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Snow Queen,Claw,True,False,True,False,9,5,None,None,1,11,2d6 + 4,slashing
Snow Queen,Ice Bolt,False,True,False,True,10,None,120,None,1,13,2d8 + 4,piercing
Snow Queen,Cold Snap (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Son of Fenris,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Son of Fenris,Bite,True,False,True,False,12,5,None,None,1,19,2d10 + 8,piercing
Son of Fenris,Slam,True,False,True,False,12,5,None,None,1,13,1d10 + 8,bludgeoning
Son of Fenris,Divine Bolt,False,True,False,True,8,None,60,None,1,18,4d6 + 4,necrotic
Son of Fenris,Snake Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Soul Eater,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Soul Eater,Claw,True,False,True,False,9,5,None,None,1,13,2d6 + 6,slashing
Soul Eater,Hasten Consumption (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Spark,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Spark,Electric Touch,True,False,False,True,6,5,None,None,1,16,3d8 + 3,lightning
Spark,Inhabit,False,False,False,False,0,None,None,None,0,None,None,None
Spawn of Akyishigal,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Spawn of Akyishigal,Bite,True,False,True,False,5,5,None,None,1,7,1d10 + 2,piercing
Spawn of Akyishigal,Sting,True,False,True,False,5,5,None,None,1,11,2d8 + 2,piercing
Spawn of Akyishigal,Swarming Cough (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Spawn of Arbeyach,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Spawn of Arbeyach,Bite,True,False,True,False,7,5,None,None,1,11,2d6 + 4,piercing
Spawn of Arbeyach,Stinger,True,False,True,False,7,5,None,None,1,6,1d4 + 4,piercing
Spawn of Arbeyach,Children of Arbeyach (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Spectral Guardian,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Spectral Guardian,Spectral Blade,True,False,True,False,7,5,None,None,1,13,2d8 + 4,slashing
Spectral Guardian,Spectral Burst,True,True,False,True,7,5,120,None,1,9,1d10 + 4,force
Spectral Guardian,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Spider of Leng,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Spider of Leng,Claw,True,False,True,False,6,5,None,None,1,12,2d8 + 3,slashing
Spider of Leng,Staff of Leng,True,False,True,False,6,5,None,None,1,7,1d6 + 3,bludgeoning
Spider of Leng,Spit Venom,False,True,True,False,6,None,20,60,1,16,3d8 + 3,poison
Spider of Leng,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Spider Thief,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Spider Thief,Sickle Claw,True,False,True,False,3,5,None,None,1,10,2d8 + 1,slashing
Spider Thief,Hooked Wire,True,True,True,False,3,5,15,30,1,6,2d4 + 1,piercing
Spinosaurus,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Spinosaurus,Bite,True,False,True,False,12,15,None,None,1,33,4d12 + 7,piercing
Spinosaurus,Claw,True,False,True,False,12,10,None,None,1,21,4d6 + 7,slashing
Spinosaurus,Tail,True,False,True,False,12,20,None,None,1,16,2d8 + 7,bludgeoning
Spinosaurus,Frightful Presence,False,False,False,False,0,None,None,None,0,None,None,None
Spire Walker,Lightning Burst,True,True,False,True,5,5,60,None,1,17,4d6 + 3,lightning
Spire Walker,Invisibility,False,False,False,False,0,None,None,None,0,None,None,None
Star Drake,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Star Drake,Bite,True,False,True,False,10,10,None,None,1,16,2d10 + 5,piercing
Star Drake,Claw,True,False,True,False,10,5,None,None,1,12,2d6 + 5,slashing
Star Drake,Searing Star,False,True,False,True,12,None,120,None,1,14,2d6 + 7,radiant
Star Drake,Planar Traveler,False,False,False,False,0,None,None,None,0,None,None,None
Star Drake,Plane-Altered Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Star Spawn of Cthulhu,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Star Spawn of Cthulhu,Crushing Claws,True,False,True,False,12,10,None,None,1,20,2d12 + 7,bludgeoning
Star Spawn of Cthulhu,Dimensional Stomp,True,False,True,False,12,5,None,None,1,18,2d20 + 7,bludgeoning
Star Spawn of Cthulhu,Void Bolt,False,True,False,True,15,None,120,None,1,32,5d8 + 10,necrotic
Star Spawn of Cthulhu,Disintegrating Gaze (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Steam Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Steam Golem,Axe Arm,True,False,True,False,13,5,None,None,1,22,4d6 + 8,slashing
Steam Golem,Long Axe,True,False,True,False,13,10,None,None,1,26,4d8 + 8,slashing
Steam Golem,Steam Blast (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Strife,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Strife,Claw,True,False,True,False,7,5,None,None,0,None,None,None
Strife,Sow Discord,False,False,False,False,0,None,None,None,0,None,None,None
Strife,Invisibility,False,False,False,False,0,None,None,None,0,None,None,None
Stryx,Talons,True,False,True,False,4,5,None,None,1,4,1d4 + 2,slashing
Stryx,Spellcasting,False,False,False,False,0,None,None,None,0,None,None,None
Stuhac,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Stuhac,Bite,True,False,True,False,11,5,None,None,1,20,4d6 + 6,piercing
Stuhac,Claw,True,False,True,False,11,5,None,None,1,28,5d8 + 6,slashing
Stuhac,Hobble,False,False,False,False,0,None,None,None,0,None,None,None
Stuhac,Illusory Appearance,False,False,False,False,0,None,None,None,0,None,None,None
Stygian Fat-Tailed Scorpion,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Stygian Fat-Tailed Scorpion,Claw,True,False,True,False,4,5,None,None,1,4,1d4 + 2,bludgeoning
Stygian Fat-Tailed Scorpion,Sting,True,False,True,False,4,5,None,None,1,4,1d4 + 2,piercing
Subek,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Subek,Bite,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Subek,Claw,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Suturefly,Sew,True,False,True,False,4,5,None,None,1,4,1d4 + 2,piercing
Swamp Adder,Bite,True,False,True,False,5,5,None,None,1,1,None,piercing
Swarm of Fire Dancers,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Swarm of Fire Dancers,Singe,True,False,True,False,8,0,None,None,1,None,None,None
Swarm of Fire Dancers,Frightening Visage (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Swarm of Manabane Scarabs,Bites,True,False,True,False,5,0,None,None,1,None,None,None
Swarm of Prismatic Beetles,Bites,True,False,True,False,5,0,None,None,1,None,None,None
Swarm of Sluaghs,Chilling Touch,True,False,True,False,5,0,None,None,1,None,None,None
Swarm of Wharflings,Pilfering Bites,True,False,True,False,5,0,None,None,1,None,None,None
Swarm of Wolf Spirits,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Swarm of Wolf Spirits,Spectral Bites,True,False,True,False,7,0,None,None,1,None,None,None
Swarm of Wolf Spirits,Chilling Howl (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Temple Dog,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Temple Dog,Bite,True,False,True,False,7,5,None,None,1,8,1d8 + 4,piercing
Tendril Puppet,Thorned Slam,True,False,True,False,5,5,None,None,1,12,2d8 + 3,bludgeoning
Tendril Puppet,Ball of Thorns,False,True,True,False,4,None,20,60,1,12,4d4 + 2,piercing
Thuellai,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Thuellai,Icy Claw,True,False,True,False,10,10,None,None,1,15,2d8 + 6,slashing
Thuellai,Freezing Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Thursir,Warhammer,True,False,True,False,6,10,None,None,1,13,2d8 + 4,bludgeoning
Thursir,Rock,False,True,True,False,6,None,60,240,1,15,2d10 + 4,bludgeoning
Titanoboa,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Titanoboa,Bite,True,False,True,False,12,10,None,None,1,30,5d8 + 8,piercing
Titanoboa,Constrict,True,False,True,False,12,15,None,None,1,30,4d10 + 8,bludgeoning
Titanoboa,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Tophet,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tophet,Slam,True,False,True,False,8,5,None,None,1,16,2d10 + 5,bludgeoning
Tophet,Burning Belly,False,False,False,False,0,None,None,None,0,None,None,None
Tophet,Gout of Flame (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Tosculi Drone,Claw,True,False,True,False,5,5,None,None,1,8,2d4 + 3,slashing
Tosculi Elite Bow Raider,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tosculi Elite Bow Raider,Claw,True,False,True,False,10,5,None,None,1,17,4d4 + 7,slashing
Tosculi Elite Bow Raider,Longbow,False,True,True,False,10,None,150,600,1,16,2d8 + 7,piercing
Tosculi Hive Queen,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tosculi Hive Queen,Scimitar,True,False,True,False,11,5,None,None,1,14,2d6 + 7,slashing
Tosculi Hive Queen,Stinger,True,False,True,False,11,5,None,None,1,22,6d4 + 7,piercing
Tosculi Hive Queen,Implant Egg,False,False,False,False,0,None,None,None,0,None,None,None
Tosculi Warrior,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tosculi Warrior,Claw,True,False,True,False,7,5,None,None,1,10,2d4 + 5,slashing
Tosculi Warrior,Stinger,True,False,True,False,7,5,None,None,1,10,2d4 + 5,piercing
Tosculi Warrior,Prepare Host,False,False,False,False,0,None,None,None,0,None,None,None
Trapsmith,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Trapsmith,Dagger,True,True,True,False,5,5,20,60,1,5,1d4 + 3,piercing
Trapsmith,Spare Part,False,True,True,False,5,None,20,60,1,6,1d6 + 3,bludgeoning
Trapsmith,Makeshift Trap,False,False,False,False,0,None,None,None,0,None,None,None
Treacle,Blood Drain,True,False,True,False,4,5,None,None,1,None,None,None
Trollkin Reaver,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Trollkin Reaver,Bite,True,False,True,False,6,5,None,None,1,9,2d4 + 4,piercing
Trollkin Reaver,Claw,True,False,True,False,6,5,None,None,1,9,2d4 + 4,slashing
Trollkin Reaver,Battleaxe,True,False,True,False,6,5,None,None,1,8,1d8 + 4,slashing
Trollkin Reaver,Handaxe,True,True,True,False,6,5,20,60,1,7,1d6 + 4,slashing
Trollkin Reaver,Howl of Battle (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Tusked Skyfish,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tusked Skyfish,Gore,True,False,True,False,6,5,None,None,1,13,2d8 + 4,piercing
Tusked Skyfish,Electrified Tentacles,True,False,True,False,6,10,None,None,1,14,3d6 + 4,bludgeoning
Tusked Skyfish,Stench Spray (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Umbral Vampire,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Umbral Vampire,Shadow Touch,True,False,True,False,7,5,None,None,1,17,3d8 + 4,necrotic
Umbral Vampire,Umbral Grasp,False,False,False,False,0,None,None,None,0,None,None,None
Uraeus,Bite,True,False,True,False,4,5,None,None,1,5,1d6 + 2,piercing
Uraeus,Spit Fire,False,True,True,False,4,None,20,60,1,16,4d6 + 2,fire
Uraeus,Searing Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Urochar,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Urochar,Tentacle,True,False,True,False,13,20,None,None,1,25,4d8 + 7,bludgeoning
Urochar,Paralyzing Gaze,False,False,False,False,0,None,None,None,0,None,None,None
Urochar,Strangling Grasp,False,False,False,False,0,None,None,None,0,None,None,None
Ushabti,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ushabti,Nabboot,True,False,True,False,8,5,None,None,1,12,2d6 + 5,bludgeoning
Ushabti,Serpentine Armlets (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Ushabti Royal Guard,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ushabti Royal Guard,Khopesh,True,False,True,False,11,5,None,None,1,13,2d6 + 6,slashing
Ushabti Royal Guard,Medjai's Scepter,True,False,True,False,11,5,None,None,1,15,2d8 + 6,bludgeoning
Ushabti Royal Guard,Breath-Stealing Presence,False,False,False,False,0,None,None,None,0,None,None,None
Ushabti Royal Guard,Enervating Surge (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Valkyrie,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Valkyrie,Longsword,True,False,True,False,8,5,None,None,1,8,1d8 + 4,slashing
Valkyrie,Spear,True,True,True,False,8,5,20,60,1,7,1d6 + 4,piercing
Valkyrie,Radiant Bolt,False,True,False,True,8,None,120,None,1,26,4d10 + 4,radiant
Valkyrie,Gaze of Doom,False,False,False,False,0,None,None,None,0,None,None,None
Valkyrie,Healing Touch (4/Day),False,False,False,False,0,None,None,None,0,None,None,None
Vapor Lynx,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vapor Lynx,Bite,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Vapor Lynx,Claw,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Vapor Lynx,Poison Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Venomous Mummy,Venomous Fist,True,False,True,False,5,5,None,None,1,10,2d6 + 3,bludgeoning
Vesiculosa,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vesiculosa,Root,True,False,True,False,9,10,None,None,1,18,3d8 + 5,bludgeoning
Vesiculosa,Spit Sweet Water,False,True,True,False,6,None,20,60,1,18,3d10 + 2,bludgeoning
Vila,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vila,Shortsword,True,False,True,False,8,5,None,None,1,8,1d6 + 5,piercing
Vila,Shortbow,False,True,True,False,8,None,80,320,1,8,1d6 + 5,piercing
Vila,Song of the Forest,False,False,False,False,0,None,None,None,0,None,None,None
Vila,Denizens of the Wilds (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Vile Barber,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vile Barber,Straight Razor,True,False,True,False,6,5,None,None,1,7,1d6 + 4,slashing
Vile Barber,Frightening Cut (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Vine Lord,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
